Timestamp,Session_Time_Seconds,Attention_State,Identity_Status,Sound_Detected,Sound_Level,Head_Yaw,Head_Pitch,Gaze_X,Gaze_Y,Eye_Aspect_Ratio,Confidence
2025-12-15T15:55:46.631832,57.055402,INATTENTIVE,VERIFIED,False,4.708328397100559e-05,-12.015092250868447,101.16535316926365,0.42665344373679503,0.23219241584248174,0.28118724744717327,0.8379495782725713
2025-12-15T15:55:48.617207,59.040777,INATTENTIVE,VERIFIED,False,0.009759865158230241,-12.411297074350813,100.5075681738995,0.4904044740555752,0.20917771955000464,0.2872428502509903,0.8576505992399778
2025-12-15T15:55:50.612528,61.036098,INATTENTIVE,VERIFIED,False,0.00014166135424602543,-13.998256701043099,100.47494807814458,0.49049782070253783,0.4015102493038698,0.2930408762533604,0.8576505992399778
2025-12-15T15:55:52.634190,63.05776,INATTENTIVE,VERIFIED,True,0.007718007829316776,-6.742058877529212,142.18568495135034,0.5042831705089255,0.20857463705460955,0.185452507767355,0.8576505992399778
2025-12-15T15:55:54.619825,65.043395,INATTENTIVE,NO FACE,False,0.0013917033294092106,-5.936206585223538,143.419166201536,0.41614837268087046,0.1933169936928277,0.2577338037163476,0.8576505992399778
2025-12-15T15:55:56.597809,67.021379,INATTENTIVE,NO FACE,True,0.009148820935297407,-5.483305616310894,143.22901762478512,0.3993018002772458,0.12207335990170128,0.1450752375589398,0.8576505992399778
2025-12-15T15:55:58.618806,69.042376,INATTENTIVE,NO FACE,True,0.01548253505025059,0.0,0.0,0.0,0.0,0.0,0.8576505992399778
2025-12-15T15:56:00.603314,71.026884,INATTENTIVE,VERIFIED,False,0.002518761444480333,-4.918783792558175,142.5109601180189,0.44995497769158066,0.35543715558447436,0.32720867175502716,0.8099661622012954
2025-12-15T15:56:02.602135,73.025705,INATTENTIVE,VERIFIED,False,2.80798174571828e-05,-4.430857710692406,140.3483001711491,0.4576922311626926,0.3507582962377861,0.29317861489129526,0.8099661622012954
2025-12-15T15:56:04.626296,75.049866,INATTENTIVE,VERIFIED,True,0.002525038162457349,-3.94783459326174,139.80924946684829,0.44159384322419776,0.29624164720987045,0.24484187494254434,0.8099661622012954
2025-12-15T15:56:06.587879,77.011449,INATTENTIVE,VERIFIED,True,0.031122887413584977,0.0,0.0,0.0,0.0,0.0,0.7527043049128568
2025-12-15T15:56:08.609882,79.033452,INATTENTIVE,VERIFIED,True,0.038779893947503294,-1.3492047076202067,140.0672017455274,0.41421837213075274,0.30988900075710557,0.27326068441040907,0.7527043049128568
2025-12-15T15:56:10.624925,81.048495,INATTENTIVE,VERIFIED,False,5.982238672004314e-05,-1.8201172935206034,143.12803993276745,0.45530456537359654,0.31738885932741434,0.3254096047445478,0.7527043049128568
2025-12-15T15:56:12.608814,83.032384,INATTENTIVE,VERIFIED,True,0.01151865019237448,0.38002492368380686,140.76387240839784,0.6105844889958061,0.18242099045162263,0.24089486344539007,0.8253158629866496
2025-12-15T15:56:14.614923,85.038493,INATTENTIVE,VERIFIED,True,0.010433692627702839,4.182492699846951,140.2410491397408,0.4628446991789546,0.2588880861106341,0.2846565375322626,0.8253158629866496
2025-12-15T15:56:16.610289,87.033859,INATTENTIVE,VERIFIED,True,0.014550226973369718,0.0,0.0,0.0,0.0,0.0,0.8253158629866496
2025-12-15T15:56:18.623952,89.047522,INATTENTIVE,NO FACE,True,0.017541243848427257,4.533022575711283,141.25120361761034,0.48338735016480694,0.27986321700102523,0.29936630246396223,0.8253158629866496
2025-12-15T15:56:20.603351,91.026921,INATTENTIVE,NO FACE,False,0.0007303189100639429,4.912753251270355,142.85814513520742,0.5397148328113018,0.08574343387238692,0.229744638545626,0.8253158629866496
2025-12-15T15:56:22.629742,93.053312,INATTENTIVE,NO FACE,False,0.002005966983779217,5.76751747497188,145.02273765242185,0.4961675793337418,0.2877053915528127,0.30892842110397334,0.8253158629866496
2025-12-15T15:56:24.615921,95.039491,INATTENTIVE,VERIFIED,True,0.0166558419350622,12.500241025464515,106.34428078386593,0.5197132243285123,0.2199125495296378,0.286110634258233,0.7661496949716355
2025-12-15T15:56:26.615472,97.039042,INATTENTIVE,VERIFIED,True,0.003865272870461922,12.490723045195864,65.0433188665281,0.45329798645515995,0.2977455443155562,0.32677198480444725,0.7661496949716355
2025-12-15T15:56:28.625789,99.049359,INATTENTIVE,VERIFIED,True,0.028900108020752668,19.104147630534705,22.98221845619477,0.4641134925673657,0.2713631537818793,0.3038430790612995,0.7661496949716355
2025-12-15T15:56:30.615075,101.038645,INATTENTIVE,DIFFERENT PERSON,True,0.04201333038508892,15.945030748232112,25.169628568566093,0.5009673569840591,0.2770040686588817,0.32636292553674917,0.6493918425647224
2025-12-15T15:56:32.617018,103.040588,INATTENTIVE,DIFFERENT PERSON,True,0.013945654945746355,22.039304564838385,-13.959615035343745,0.5035416855743213,0.25669677064196594,0.26453023671579884,0.6493918425647224
2025-12-15T15:56:34.604208,105.027778,INATTENTIVE,DIFFERENT PERSON,True,0.013492604353814386,0.0,0.0,0.0,0.0,0.0,0.6493918425647224
2025-12-15T15:56:36.625392,107.048962,INATTENTIVE,NO FACE,True,0.010952264268416912,23.358019555503095,-15.451751913373515,0.5075697699734852,0.19896955067222927,0.2413971366744466,0.6493918425647224
2025-12-15T15:56:38.582340,109.00591,INATTENTIVE,NO FACE,False,0.001466950088070007,0.0,0.0,0.0,0.0,0.0,0.6493918425647224
2025-12-15T15:56:40.604882,111.028452,INATTENTIVE,NO FACE,True,0.014105596193985548,0.0,0.0,0.0,0.0,0.0,0.6493918425647224
2025-12-15T15:56:42.625337,113.048907,INATTENTIVE,NO FACE,True,0.05800582515075803,23.91752602294988,-17.354980436240115,0.4050718376064233,0.3863562213601942,0.33022373171025454,0.6493918425647224
2025-12-15T15:56:44.602529,115.026099,INATTENTIVE,NO FACE,True,0.016690168678906048,0.0,0.0,0.0,0.0,0.0,0.6493918425647224
2025-12-15T15:56:46.642667,117.066237,INATTENTIVE,NO FACE,True,0.0062049330063018715,17.569816171330416,20.679302539712626,0.4993798387754819,0.241665782055754,0.2731367346827277,0.6493918425647224
2025-12-15T15:56:48.612615,119.036185,INATTENTIVE,VERIFIED,True,0.04462724876357242,17.141146085721413,61.75338593345417,0.38899228957942866,0.31902471534847743,0.3374925277944384,0.7968855786154974
2025-12-15T15:56:50.615297,121.038867,INATTENTIVE,VERIFIED,True,0.005379614880075679,7.579964961876677,105.32916994904043,0.48334580560961105,0.16055627507942666,0.2795859652023648,0.7968855786154974
